level,level1,level4,level4,level5,level6,level7,level7,level8,level9
LV4.202 Bus 11,0.0,-18.404990926946084,-18.40499092694654,-18.40499092694631,-18.401603958929172,-67.83375632323077,-58.732959562718634,-66.24653804774834,-67.82327012034239
LV5.217 Bus 69,0.0,-15.21035058661846,-14.775702674556442,-15.19062722911849,-15.208938433265757,-51.31561996009759,-42.71192027140842,-50.069375719779146,-50.81239454501565
LV2.217 Bus 10,0.0,-6.824852613753251,-6.824852613753308,-6.8248526137526255,15.929436948239413,-29.85386592043227,-20.702488064423846,-24.13876623969537,-20.1515803827088
LV3.203 Bus 22,0.0,-10.131310867267985,-10.124724217268067,-10.13131086726753,-10.131310867267985,-35.549697525161264,-26.266305820160824,-30.930039699160716,-31.81010660637844
LV3.203 Bus 116,0.0,-7.147032235702227,-6.207153873202287,-6.980389990702179,-7.147032235702227,-30.072103073464177,-21.534535092214128,-26.234235174214064,-25.228253749294936
LV3.202 Bus 6,0.0,-7.744255306347611,-7.7394250963475315,-7.744255306346929,-7.744255306347554,-31.81066622708329,-23.528263252082922,-27.97941532283278,-26.934755600665596
LV2.203 Bus 63,0.0,-17.852017102294894,-15.810155602295026,-16.86475877079397,-17.852017102294667,-60.44666594895807,-37.74528064270794,-47.51401114045757,-55.53599593056447
LV3.203 Bus 51,0.0,-9.889789750148793,-9.741114622469695,-9.829672229560856,-9.889638474407775,-33.625571557764715,-25.66064514400864,-29.768777115811872,-27.12727582773482
LV5.217 Bus 112,0.0,-18.016849306689892,-18.016849306690347,-18.016849306689892,-18.016849306689892,-60.48380574949624,-48.136667087246224,-58.761213603746,-60.4716858374959
LV6.202 Bus 46,0.0,-11.737164771182051,-11.737164771182051,-11.737164771181597,-11.268477948842701,-14.067554306205693,-13.090289271992333,-14.021735433942013,-14.018348020634221
LV4.202 Bus 30,0.0,-9.403454934456931,-9.403454934456931,-9.403454934456704,-3.568083465938571,-17.43166148180285,-14.760839971057749,-17.179504912981656,-16.05310985423648
LV3.202 Bus 104,0.0,-5.561622309337508,-5.490070986137766,-5.514769272337389,-5.561622309337508,-21.02466571946502,-16.40279178245214,-19.005460235726787,-15.619387707847409
LV4.232 Bus 24,0.0,-5.836369167582973,-5.836369167583086,-5.836369167582973,10.485488923098615,-17.065906581599847,-15.073519376974957,-16.89283941601883,-16.105647537146353
LV2.203 Bus 94,0.0,-14.977926839377005,-14.005090733455063,-14.584203721308086,-14.977914101540591,-52.25473167810151,-36.51729963113121,-42.66768693296717,-40.19690488066385
LV4.202 Bus 29,0.0,-5.546324414105868,-5.524185951606285,-5.543748302106053,-5.546324414105982,-22.910226174305535,-19.895435549305716,-22.510902961555644,-22.508576882926036
LV3.204 Bus 52,0.0,-12.37996433276362,-12.106252432763995,-12.272089642763717,-12.379964332763734,-47.2244262072918,-33.56770283854189,-41.42751414404165,-44.7003907736339
LV5.217 Bus 49,0.0,-4.241522547135389,-4.241522547135446,-4.241522547135389,-4.241522547135389,-19.334245845833294,-16.586582404583254,-19.108279572083262,-18.19026927154431
LV6.202 Bus 43,0.0,-11.81201336680806,-11.81201336680806,-11.81201336680806,-11.81201336680806,-41.92066835628384,-38.92638819018089,-41.82977601997004,-41.92076145271926
LV2.203 Bus 83,0.0,-12.671939577077865,-12.17142736207802,-12.635866690576677,-12.671939577077865,-46.1178363775266,-26.766679759026374,-33.978642301775835,-36.110978642292366
LV2.203 Bus 96,0.0,-21.180564005774613,-19.96953521827436,-20.94179794327374,-21.180564005774613,-60.24228842858429,-35.545190566084784,-46.06054756158392,-52.683557695533636
LV5.217 Bus 107,0.0,-13.765181660264716,-12.386559222765072,-13.52970892276494,-13.765181660264716,-49.85410812326381,-40.429463567013954,-48.41205023676389,-49.81921853016593
LV3.202 Bus 10,0.0,-27.216436344118847,-26.049135594119434,-27.215148288118826,-27.216436344119074,-82.44255760659735,-52.56130938284696,-70.24673190684666,-81.03010143494294
LV4.202 Bus 15,0.0,-14.39178719189249,-14.391715430065915,-14.391760301403565,-14.391750804245703,-39.5846039253388,-35.90912111019452,-39.329685529038215,-39.58846627063713
LV2.203 Bus 75,0.0,-4.100138462230888,-4.100138462231001,-4.100138462230461,-4.100138462230888,-18.713005377305535,-14.977691886305536,-16.330711503555364,-12.458136695452225
LV4.219 Bus 31,0.0,-6.871806254302555,-6.835236829478163,-6.871806254302555,-6.871806254302783,-19.775341559065396,-18.209305423345086,-19.66472958447241,-19.776007307442455
LV3.203 Bus 34,0.0,-14.214206290975198,-12.717531996540401,-13.964947875010466,-14.214206290975198,-53.23255862852102,-38.78823881082553,-46.755105841144086,-45.123373645380525
LV3.202 Bus 31,0.0,-17.342945748727743,-15.351224151677343,-16.8494255953392,-16.219413725243612,-55.156059986097716,-36.04444733299715,-46.244645685794694,-47.248480749825376
LV3.204 Bus 107,0.0,-8.341426817366255,-8.13188352536622,-8.237094281365842,-8.341426817366141,-37.18645805913883,-27.891528262888528,-33.2892181146384,-32.48987227217549
LV3.205 Bus 71,0.0,-32.926070935329335,-31.214024905751103,-32.926070935329335,-32.84388100561819,-107.51327628394665,-79.26640058064186,-94.34838571499313,-104.6880449253731
LV3.204 Bus 12,0.0,-17.863979935183124,-17.20988899768372,-17.863979935183124,-17.863979935183124,-48.4786723237421,-30.464193052492192,-40.18188082074175,-46.78116196185374
MV2.101 Bus 98,0.0,-5.652435996180486,-5.652435996180486,-5.652435996180486,-5.652435996180486,-23.978499471111036,-23.978499471110865,-23.978499471110865,-23.97849947111075
LV3.203 Bus 18,0.0,-8.33156214615883,-8.025648846158902,-8.199697413158901,-8.33156214615883,-35.14722132395832,-26.52052680520842,-30.85853480645835,-29.44405379329106
LV4.232 Bus 38,0.0,-23.518251940104165,-23.335106477605223,-23.491202764103946,-23.518251940104165,-27.910397079727773,-20.928192636763924,-26.83745040170288,-27.91221135034357
LV5.217 Bus 94,0.0,-27.112147431727863,-26.28613631184362,-27.112147431727863,-20.945600458404442,-78.2872536617474,-63.962631759105534,-76.24323528034984,-78.28484588615902
LV2.217 Bus 27,0.0,-8.33156214615883,-8.065900596158883,-8.198328853658552,-8.33156214615883,-31.952868623958295,-22.539350567708425,-25.97783274945823,-25.60101173296016
LV3.202 Bus 72,0.0,-8.374412194343904,-8.374412194344131,-8.374412194344018,-3.9632657523751504,-17.883566708206672,-13.580628583187718,-15.98093391548241,-12.957601015997739
LV3.202 Bus 5,0.0,-10.657929928211729,-8.760059915711963,-10.120086044711684,-10.657929928211729,-43.092725423611114,-29.61368244236121,-36.911098260361086,-38.4822776584715
LV3.203 Bus 68,0.0,-15.488510612695222,-14.780079812696044,-15.471765884695287,-15.488510612695222,-56.913276869166566,-38.16913318166701,-48.240441409416576,-53.24973663674109
LV5.217 Bus 13,0.0,-9.896885943315851,-9.896885943315965,-9.896885943315851,-9.896885943315851,-42.454475666944404,-35.01977930694443,-41.540196822444386,-42.36410823026324
LV3.202 Bus 135,0.0,-8.049799896158788,-7.824390096158879,-7.921396813658703,-8.049799896158788,-31.827237348958306,-24.160882498958358,-28.428292857708243,-29.680120339570806
LV4.232 Bus 26,0.0,-38.521779851824704,-37.761021776825146,-38.448360659825084,-38.521779851824704,-121.95948196677955,-108.1291933792786,-120.0416205790284,-121.95948196677955
LV3.204 Bus 110,0.0,-5.693522909951639,-5.643683924951574,-5.661555701951443,-2.5451576343742772,-7.837997976329689,-5.199060862163151,-6.651613168106678,-4.444355910427248
LV3.205 Bus 59,0.0,-25.717697236753338,-25.352138161754283,-25.717697236753793,-25.717697236753338,-95.13742798194448,-68.1356333194451,-82.11962641244463,-93.24124925694446
LV3.205 Bus 79,0.0,-7.144483284383568,-7.06325033693463,-7.144483284383341,-6.0710524695637105,-23.01068174968202,-16.61788898717907,-19.21412009244989,-18.575217343732675
LV2.203 Bus 27,0.0,-16.173884206730463,-15.78521220792777,-15.938490871926888,-11.597705363559271,-38.47450457504692,-26.069595393272493,-30.58518955149998,-28.6742380791477
LV3.205 Bus 41,0.0,-7.443421483814063,-7.427613523814216,-7.443421483813609,-7.443421483814063,-29.875814036172414,-19.4888539649221,-24.98463804542189,-24.44837671347409
LV3.202 Bus 18,0.0,-4.866932819957299,-4.866894093208941,-4.866908570286398,-3.9234612030139715,-19.139994859591354,-15.788349155518745,-17.36902639078869,-14.665261959752684
LV3.203 Bus 17,0.0,-35.324956217643376,-34.879113197643164,-35.09421854964239,-35.31690746217646,-73.60383737972279,-52.49479626264292,-64.31951063035376,-69.92416895979113
LV3.204 Bus 62,0.0,-30.95093743483153,-30.297391394314445,-30.950937434831985,-11.593447100086223,-112.95965557570912,-81.35635477875098,-100.13411940230662,-112.62970133297927
LV2.203 Bus 53,0.0,-5.65631508466447,-5.65631508466447,-5.656315084664016,-5.65631508466447,-13.826815774948273,-11.171293825448174,-12.128141498698028,-9.270037750767301
LV4.219 Bus 22,0.0,-11.330540859815983,-11.180165333241575,-11.324100579815763,-7.235786034286889,-41.396492655079555,-37.09658251390181,-40.90547110517548,-41.18275902745961
LV3.205 Bus 75,0.0,-11.229339600859248,-11.043419576458291,-11.159264112958226,-6.097289318074445,-28.43627446372807,-19.188681713644655,-24.03317229957065,-19.71114848948173
LV4.232 Bus 42,0.0,-11.362458831673393,-11.179313369173883,-11.335409655673402,-11.362458831673393,-45.57047998740018,-38.57329411865021,-44.49322043865027,-45.57047998740018
LV3.204 Bus 31,0.0,-22.915876105058942,-22.915929797578656,-22.9159297975782,-22.915876105058942,-63.13541087444992,-45.38900685904673,-54.94353911857502,-60.476533102814756
LV3.204 Bus 29,0.0,-5.404157586305246,-5.3576851113055,-5.368150566305189,-1.3176073961849397,-15.137334945080283,-12.184454416018184,-13.939868568578163,-11.870462353517041
LV2.217 Bus 61,0.0,-15.730566389552223,-14.528438070271022,-14.875327651769908,-7.861324738433268,-59.020503439131176,-37.8561447221615,-46.61694894940376,-45.94246317142324
LV3.203 Bus 114,0.0,-7.232909631837515,-7.232909631837629,-7.232909631837288,-2.8204809366653762,-12.224687389609471,-9.905746511391953,-11.15722116536142,-8.751022571731028
LV3.202 Bus 113,0.0,-12.65285642413619,-12.395343444306263,-12.632765857523054,-10.302932786824158,-33.284930301130544,-22.087700208986234,-27.453130346059197,-27.644444572292514
LV3.204 Bus 64,0.0,-19.437372231556083,-19.316397426556023,-19.4373722315554,-13.739408524695136,-46.77284245747069,-31.805271302742085,-39.691817779813846,-39.96815302991081
LV3.202 Bus 22,0.0,-7.368800297486928,-7.163955482487211,-7.347005804486969,-7.368800297486928,-33.44680429270829,-24.895084385208406,-29.68796628670833,-27.264798739111143
LV4.219 Bus 36,0.0,-34.64170164484858,-33.94206768184813,-34.64170164484858,-34.64170164484858,-33.65806816701843,-29.438193250767654,-33.10089053201773,-33.658068230832214
LV3.202 Bus 1,0.0,-2.761086682052934,-2.7369356320529334,-2.751023744552583,-2.761086682052934,-12.951447349652767,-11.100464080902753,-12.00216545840263,-9.336713289067973
LV3.205 Bus 136,0.0,-10.544952751574783,-10.544952751574783,-10.544952751574328,-8.827819070042324,-18.021812953886183,-13.369429358264597,-15.308284162963218,-13.139036696891935
LV6.202 Bus 21,0.0,-6.277639596689255,-6.277639596689141,-6.2775704834321004,-6.277534865596749,-19.967824290760973,-19.355650802383934,-19.92402421554823,-19.650863126945183
LV3.202 Bus 96,0.0,-11.477124393082704,-11.424211638082625,-11.47719350633929,-11.472800295138995,-41.14079285318007,-33.17172275917915,-36.78261841849303,-33.899069239437495
LV3.202 Bus 75,0.0,-14.94275108084571,-14.777279795846198,-14.942751080845483,-14.94275108084571,-54.26912497805188,-36.00587546305201,-45.35939074430166,-50.74977489845219
LV2.217 Bus 34,0.0,-2.986056336531135,-2.877376611531133,-2.8889691155308697,-2.986056336531135,-12.192077573179347,-10.139982816929262,-11.068884232679181,-8.116990928268308
LV3.203 Bus 133,0.0,-4.011401647567482,-3.9548987528351063,-3.984135575369578,-4.007001658701711,-14.841092847150549,-12.48798063973436,-13.663489071332037,-11.032810421338922
LV2.203 Bus 74,0.0,-15.101201048464418,-15.061022483464967,-15.101201048463963,-13.546698032698032,-45.79167170537903,-29.25063964204469,-35.61781301521137,-31.84326400985833
LV2.217 Bus 51,0.0,-8.440597794270843,-8.226092559271251,-8.359142889270515,-8.440597794270843,-32.56566891666671,-23.784440254166668,-27.251556215916537,-25.143726942496187
LV2.217 Bus 81,0.0,1.9896040574240033,1.9896146240625967,1.9896146240635062,1.989614624062142,-37.97769076705981,-29.440190943968446,-32.3050979017944,-25.609421073309022
LV3.203 Bus 28,0.0,-4.224139258007767,-4.2241392580076536,-4.224139258007426,-4.224139258007767,-18.986935222499937,-15.290532976249693,-17.280864084749567,-15.486746592152144
LV3.204 Bus 26,0.0,-8.975369220746188,-8.975369220746188,-8.975369220745847,-6.763516026917046,-27.886146814659583,-18.8820022653523,-24.09107459427571,-21.604522006166007
LV4.219 Bus 4,0.0,-10.182300968052232,-10.182300968052232,-10.182300968052004,-7.606341808579828,-22.521274177690657,-20.699424556265058,-22.377065766550686,-21.809418604800157
LV2.217 Bus 31,0.0,-8.210806896158829,-7.586904771158913,-7.80820889265857,-8.210806896158772,-35.890242448958304,-24.787320811458358,-29.442593106208164,-25.285814342402773
LV4.219 Bus 5,0.0,-18.627964113294183,-18.484136239620057,-18.62796411329373,-18.6269178882676,-56.445608633934626,-51.6346370699539,-55.8966203716418,-56.43841838683966
LV6.202 Bus 40,0.0,-50.950149481877816,-50.76901660687781,-50.94821739787767,-50.950149481877816,-140.83089616899088,-136.66974373262565,-140.64711601612544,-140.83089616898997
LV5.217 Bus 87,0.0,-4.241522547135389,-4.2415225471352755,-4.2415225471352755,-4.241522547135389,-18.54644859083325,-16.124717670833007,-18.36824986908286,-18.171538539039744
LV3.202 Bus 17,0.0,-33.548156769337766,-33.002343039337575,-33.40766352483661,-33.548156769337766,-65.87042717513395,-45.525705225133606,-56.566220823133335,-61.52285386168842
LV3.202 Bus 98,0.0,-5.79653526058587,-5.733962085585858,-5.765358450585609,-5.796484402873489,-17.546325843986665,-15.58955510020644,-16.584655717771625,-13.557872404842442
LV3.204 Bus 34,0.0,-9.022032425683506,-8.710630250683607,-8.780924443183153,-9.022032425683506,-33.957842032916574,-25.160772239166363,-29.79134412041617,-30.29078447338702
LV3.205 Bus 93,0.0,-10.265874728949484,-10.129790011422983,-10.209451421192398,-10.265913991852358,-34.529496262570774,-24.686382563205598,-29.335753892454477,-27.71019099471232
LV3.202 Bus 37,0.0,-8.09425651316019,-8.094369432373583,-8.094256513159962,-8.09423038864054,-23.097900841164687,-19.454863364087373,-21.397395320984742,-17.387974001590692
LV4.232 Bus 17,0.0,-23.62430453035222,-23.53528661302471,-23.624304530351765,-23.31482947825316,-59.2955084259429,-50.37705205933025,-57.95307625213991,-59.295497246587274
LV2.203 Bus 90,0.0,-5.554374764105887,-5.554374764106228,-5.554374764105546,-5.554374764105944,-24.00189944930554,-18.328472555555663,-20.302744971055517,-17.540752311746928
LV2.217 Bus 42,0.0,-10.979943928211696,-10.032015215712136,-10.64907454321144,-10.97994392821181,-43.826747173611125,-29.047965367361257,-35.25149635486105,-34.35929654794279
LV5.217 Bus 99,0.0,-11.221336293897139,-11.055755799330882,-11.192355033897002,-8.626448546083111,-20.515774889560134,-17.615912641524346,-20.1233219694534,-20.075266913695486
LV2.217 Bus 17,0.0,-9.853096458879634,-9.685403528162396,-9.791752791879503,-9.632963800323296,-38.56464980183432,-27.06361739466024,-30.553677750170948,-26.881198484192964
LV2.217 Bus 7,0.0,-13.35896928815555,-13.158046867546318,-13.35896928815555,-7.3873547374328155,-40.589799001783376,-26.52550132031479,-31.513979461795316,-27.80718561409185
LV4.232 Bus 9,0.0,-8.503802120598039,-8.503802120598039,-8.503802120597584,-8.503802120598039,-33.59260244513075,-27.530677441380476,-32.87365457388023,-33.5926024451303
LV3.205 Bus 45,0.0,-6.927820160321119,-6.854188731820955,-6.920838311320722,-6.927820160321119,-29.322943843861083,-22.999915347110687,-26.10458807036059,-24.984227466105494
LV3.204 Bus 113,0.0,-17.120184992846816,-16.01744102665475,-16.745417763485648,-17.120184992847044,-51.71803429664601,-36.50564156635414,-44.377511668235684,-49.49925005136106
LV4.232 Bus 29,0.0,-8.228878540302503,-8.104829965302542,-8.228878540302276,-8.228878540302503,-27.54567302523992,-24.253275778989746,-27.176790280239857,-27.218262550285544
LV3.205 Bus 118,0.0,-6.944789745225648,-6.519950820225461,-6.73255324522529,-6.944789745225478,-32.57135100138845,-24.632588045138448,-28.79541620588833,-29.192760722467142
LV3.205 Bus 55,0.0,-17.537988157553627,-17.23702014471337,-17.537988157553173,-17.529795431783214,-60.591941751136574,-44.58772125193718,-52.54530660075693,-55.508583235895
LV3.205 Bus 11,0.0,-6.814170359418313,-6.814358871416971,-6.814358871416744,-6.814170359418313,-17.760382841413957,-13.28185949752833,-15.414783927810959,-12.251379929218047
LV5.217 Bus 50,0.0,-10.485913817642313,-10.485908243775384,-10.485908243775384,-10.485908243775384,-35.60050622404242,-30.195958544962423,-34.96709294090283,-33.920063626090496
LV4.232 Bus 7,0.0,-7.776124669748242,-7.7761246697488104,-7.7761246697484125,-7.776124669748299,-34.749212329027785,-29.835727021527873,-34.26900796977776,-34.10846650759726
LV3.205 Bus 27,0.0,-6.507185952216787,-6.507185952216844,-6.50718595221656,-6.507185952216787,-27.510295292958347,-21.797856361458173,-24.80998412345815,-22.89709943533552
LV3.204 Bus 56,0.0,-8.856157904063366,-8.856157904063366,-8.856190592736084,-8.828762426281514,-29.309795951071692,-22.346734351243413,-25.911368483608612,-21.90401243565111
LV2.217 Bus 63,0.0,-10.812324175008143,-10.715719975008597,-10.744218214008242,-10.812324175008143,-32.80574683385112,-21.269366208851352,-25.550921621600992,-27.021452096744724
LV3.205 Bus 132,0.0,-7.137029522198418,-7.109735949304422,-7.1370295221981905,-7.126998067062004,-16.02050434853595,-14.998814460026324,-15.359936434005022,-14.080611788514716
LV3.205 Bus 20,0.0,-10.24698617609738,-10.009574036097092,-10.13170516409673,-10.24698617609738,-34.37890062285942,-23.865899916609123,-28.706593429858913,-30.71566896527702
LV2.217 Bus 39,0.0,-9.340561387319212,-9.340561387319099,-9.34056138731819,-7.967154191782356,-30.864861186126745,-21.99671596164228,-25.536062408379962,-19.600896972231794
LV3.202 Bus 89,0.0,-11.235686348406261,-10.392412185906778,-10.772549712906311,-11.235686348406261,-38.02374521397087,-25.396509438970952,-31.968179004970807,-32.38209749401585
LV1.202 Bus 8,0.0,-16.66312429231766,-16.66312429231766,-16.66312429231766,-16.66312429231766,-60.37307349791661,-60.37307349791661,-60.37307349791661,-60.37307349791661
LV3.205 Bus 26,0.0,-7.0111363362266275,-7.0111363362266275,-7.012625840083501,-0.02363310211399039,-4.487103412903707,-3.6457417132858154,-3.9545461168875136,-2.1849227189693465
LV3.203 Bus 121,0.0,-6.440788567095183,-6.361611121662065,-6.4407885670948986,6.412970235021476,-25.78109096034774,-19.487098112632168,-22.315020312783133,-22.648205264896376
LV3.205 Bus 135,0.0,-13.15977044781107,-13.135619397811524,-13.159770447811297,-13.15977044781107,-42.48326010010123,-28.813994875101116,-35.337530874851154,-37.82116842376831
LV3.205 Bus 38,0.0,-13.991227366710518,-12.956757391710426,-13.991217830096502,-13.334122493936547,-55.233576258183575,-40.085828531314064,-47.47699647843581,-50.42371471565548
LV5.217 Bus 24,0.0,-14.199670837539315,-14.199670837539543,-14.199670837539315,-14.199538909128478,-45.06819018985789,-37.865608616988766,-44.180866853752605,-43.413732738071076
LV5.217 Bus 32,0.0,-12.07418465175283,-11.969610315216414,-12.057439923752781,-7.387668159458144,-30.379743839906496,-25.277918335914137,-29.64388304088243,-28.938094743729152
LV4.232 Bus 18,0.0,-11.774438455508061,-11.77443845550988,-11.774438455508061,-11.77443845550988,6.4140884681528405,8.592950354403001,6.654951132153656,7.180982181047511
LV2.217 Bus 87,0.0,-5.6363218916096685,-5.6363519742324115,-5.636321891609214,-5.636321891609441,-18.104792443869428,-14.42491095890648,-15.832009679826001,-10.935348912440986
LV3.203 Bus 1,0.0,-10.218145773214019,-10.218145773214019,-10.218145773213564,-10.218145773214019,-30.377366802809775,-19.755928834059432,-25.31911020080929,-25.844408546078057
LV3.203 Bus 82,0.0,-18.264385729368314,-18.264385729368996,-18.26438572936854,-12.317100924241004,-46.28636691133602,-30.287456917679947,-38.82172898135832,-41.68953018045113
LV3.203 Bus 125,0.0,-5.9914055784418,-5.846389500941825,-5.958765068441608,-5.9914055784418,-26.838115327430557,-22.214017789930324,-24.713425394680257,-23.868315364134332
LV3.205 Bus 4,0.0,-6.7157440329643805,-6.715744032964494,-6.715744032964551,-6.7157440329643805,-28.772333675069433,-21.20285047756954,-24.6999370950694,-25.125241222193893
LV5.217 Bus 5,0.0,-10.626207545104307,-10.37435509014199,-10.62620754510408,-7.948747189823507,-21.649628796090383,-17.3782671383849,-21.02076087413616,-21.4014680737032
LV4.202 Bus 9,0.0,-10.996044628211735,-10.325852990712065,-10.9285021917118,-10.996044628211735,-43.36653549861103,-37.99903826736113,-42.446450197861054,-43.36653549861103
LV3.203 Bus 111,0.0,-18.265847968916887,-16.393875347804624,-17.962281269467667,-18.253923720262037,-61.74181596499557,-45.811328014947094,-54.263890774432866,-57.700860783569624
LV4.232 Bus 25,0.0,-28.632909014957477,-28.63290901495793,-28.632909014957477,-28.632909014957022,-80.83301734213956,-69.17160632485138,-79.24813035996931,-80.82147686693315
LV3.204 Bus 79,0.0,-14.49438165051265,-14.22060063725553,-14.494381650512196,-14.490588822625341,-52.628702849888214,-40.295805657822484,-46.94637331910053,-45.148781642315726
LV3.205 Bus 94,0.0,-10.812675322316522,-10.466876197316992,-10.812675322316409,-10.812675322316636,-43.402522138109816,-29.66739264435978,-36.67147328385977,-38.96986521980398
LV3.202 Bus 77,0.0,-12.719468695208661,-12.609943229563896,-12.719468695208207,-9.56376118667481,-36.35309634660257,-23.188861789765724,-30.352549193339428,-29.242314225153223
LV2.203 Bus 29,0.0,-15.774891415249385,-15.244189676104725,-15.69438791524908,-13.386117546961032,-50.73763468797915,-34.49140459858563,-40.54093214139539,-39.15099571624023
LV2.217 Bus 89,0.0,-14.209283365372812,-13.934362074205183,-13.990277252872147,-12.735626769437431,-34.50233398545879,-22.683656208572984,-27.92004470656866,-25.347901376512937
LV3.203 Bus 7,0.0,-5.554374764105887,-5.554374764106228,-5.5543747641061145,-5.554374764105887,-23.49780354930556,-17.970248343055687,-20.810830375805608,-21.300123948926398
LV3.205 Bus 6,0.0,-13.885936910264945,-13.004423585265272,-13.516908866264885,-13.885936910264718,-51.12184189826428,-36.68789159826417,-44.841853857013916,-47.26558368895792
LV6.202 Bus 57,0.0,-20.89928574673104,-20.89928574673104,-20.89928574673104,-19.121690877875608,-48.561765349089455,-45.76152889783907,-48.48309510358922,-48.56232850522929
LV2.203 Bus 11,0.0,-8.001803147072224,-8.001803147071996,-8.001803147071087,-8.001803147071996,-24.00317086911923,-16.218302431618895,-19.10917463786859,-16.581199839061128
LV2.217 Bus 6,0.0,-14.723107230929145,-14.702176320929084,-14.722463202928111,-5.257009333599626,-34.779764362670676,-23.26084096701129,-27.132870096716942,-24.030392569709875
LV3.205 Bus 84,0.0,-8.483045094270778,-8.451173026770789,-8.483045094270324,-8.483045094270778,-34.835643896666625,-25.78527412416628,-29.998582650166156,-30.827069042749486
LV3.203 Bus 84,0.0,-6.1862612079838755,-6.16739194415652,-6.1862612079838755,-2.100515135009573,-4.736496332717138,-3.5316575334646814,-4.148208815079101,-2.8833095902838295
LV2.217 Bus 71,0.0,-7.9911021260157895,-7.855458012727013,-7.8895914967262115,-6.666564506041141,-24.20253200276227,-17.324106824891032,-20.246366383817758,-14.419197621053627
LV2.217 Bus 24,0.0,-15.733201044851285,-14.693185463953796,-15.211042053100982,-14.184387053378941,-40.37867699226058,-25.61247163679127,-31.323320018836057,-28.469086881752673
LV3.202 Bus 41,0.0,-11.53640526968502,-11.448766232185335,-11.536405269684565,-11.53640526968502,-35.86058415731395,-23.049855588563787,-29.312718845563722,-31.395014291862935
LV3.202 Bus 114,0.0,-20.11225498891622,-18.96298694748839,-19.46499646387906,-20.105526421082004,-60.51850356031764,-43.85959863418043,-53.031195575141055,-54.42672832888343
LV2.217 Bus 88,0.0,-2.7771873820529436,-2.7691370320529245,-2.775899326052695,-2.777187382052915,-12.484527049652769,-10.296247205902745,-11.217881708152646,-9.203627791788733
LV3.205 Bus 114,0.0,-7.756302037670025,-7.756307248394819,-7.756259751380867,-7.7580462739131235,-24.206801481382172,-19.207085777320913,-21.56358288476656,-18.876369942816382
LV3.205 Bus 60,0.0,-2.6516144787254916,-2.651577755965036,-2.651625634568248,-2.6392146303057302,-12.997990946337254,-11.356608170979115,-12.161019896958976,-9.167972155546451
LV3.203 Bus 21,0.0,-14.21014841545707,-13.501717615457665,-14.21014841545707,-14.21014841545707,-49.0584042564476,-35.659095737697726,-43.19567501869756,-45.58565440199641
LV5.217 Bus 38,0.0,-7.749056350204228,-7.742659399108561,-7.749056350204228,-2.3290396682386927,-8.713216291915273,-6.336812578309264,-8.472555884577332,-8.046767302708417
LV3.204 Bus 99,0.0,-11.810370947814818,-11.550886188392951,-11.728677010650472,-11.720383204388554,-35.59802148981339,-27.233662169903937,-31.692405430761028,-29.902449248151925
LV5.217 Bus 64,0.0,-16.271460726154146,-16.271460726154146,-16.271514418673178,-16.227608151607456,-49.572925461886825,-40.70635188982328,-48.3395185958143,-49.56449756726852
LV2.203 Bus 86,0.0,-5.575486062677555,-5.4668063376775535,-5.475500715677299,-5.575486062677555,-10.854236029320191,-9.029850004319997,-9.739207903569877,-6.713042894198907
LV4.219 Bus 34,0.0,-15.661251511060073,-15.661251511060073,-15.661251511059618,-9.929445865855087,-35.235010079479935,-31.592157838724688,-34.92147317882291,-34.77322445103641
LV4.232 Bus 15,0.0,-17.30004127182383,-17.21276557009287,-17.285872655824278,-13.592118095442856,-21.084375940273276,-17.2218862025793,-20.53066399764066,-21.083904781648016
LV3.202 Bus 82,0.0,-11.810439442562938,-11.289435427562921,-11.810439442562256,-11.810439442562938,-40.95400627771619,-30.05395703021577,-35.41537056496554,-36.62176990748276
LV3.205 Bus 111,0.0,-12.616743231438704,-12.429649406798035,-12.616743231438704,-12.594293609195574,-48.13444252716681,-36.09700051044683,-41.77667106758099,-39.61440466927161
LV4.219 Bus 43,0.0,-7.896843246158824,-7.73583624615901,-7.896843246158767,-7.896843246158824,-31.827204623958323,-29.31606811145832,-31.630083622958296,-31.827204623958323
LV4.202 Bus 44,0.0,-24.15693997215749,-24.156946120406246,-24.156939972157943,-18.064768579274187,-65.7584727825406,-55.654180152272374,-63.94331442716771,-65.75765453737176
LV2.217 Bus 57,0.0,-6.75346554710336,-6.747427784603474,-6.748071812603143,-6.657164599657676,-14.97872589018209,-14.137683079577187,-14.433078134301127,-12.657096995366715
LV3.204 Bus 95,0.0,-7.813271123677168,-7.770499149313764,-7.813271123677055,-4.364822871025467,-11.40873389858291,-8.623803615116799,-10.12607563286781,-8.12873401424406
LV3.204 Bus 14,0.0,-4.3938216106172945,-4.275616878435301,-4.310394390435135,5.054261910625712,-13.563253772633743,-11.691428979203465,-12.669228337032052,-10.406714409676113
LV2.217 Bus 75,0.0,-24.551830273126598,-20.36026917562731,-24.13263391162718,-24.551830273126598,-81.12600630808674,-45.76900298308692,-61.24558984133682,-76.37535278423411
LV4.219 Bus 30,0.0,-8.68922594906519,-8.689187698477895,-8.689124910100986,-8.541703995876105,-22.49594043617185,-21.744342823879947,-22.445719635760952,-21.60246764738031
LV2.217 Bus 40,0.0,-17.00838804052364,-15.92561596552423,-16.81807776652363,-17.00838804052364,-55.518146029849504,-31.66775696734976,-41.817135264099306,-46.105082374143876
